Job Title,Company Name,Location,Contract Type,Niveau Etude,Secteur,Teletravail,Experience,Salaire,skills
Staff Front-End Engineer H/F,Ledger,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['unity', 'ledger', 'electron', 'c', 'react native', 'code review', 'esp', 'java', 'testing', 'react', 'apps', 'javascript']"
Front-End Engineer - Ledger Live H/F,Ledger,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['unity', 'ledger', 'electron', 'c', 'react native', 'code review', 'esp', 'java', 'testing', 'react', 'apps', 'javascript']"
CDD - Ir Ingénieur de Recherches Expert en Ingéniérie Logicielle H/F,CNRS,Valbonne - 06,CDD,Bac +5,Service public des collectivités territoriales,False,,"32 000 - 44 999,98 EUR par an","['python', 'electron', 'c']"
Computer Scientist Ml - Ai H/F,Orthogrid systems,Strasbourg - 67,CDI,,,False,,,"['unity', 'datasets', 'c', 'esp', 'computer vision', 'integration', 'cmake', 'machine learning', 'deep learning', 'computer science']"
Machine Learning Engineer H/F,Wewyse,Paris 1er - 75,CDI,Bac +5,,False,,,"['kubernetes', 'python', 'c', 'flask', 'docker', 'fastapi', 'machine learning', 'talks', 'ada']"
Lead Machine Learning Engineer H/F,Ipsos,Paris 1er - 75,CDI,Bac +5,,True,,,"['generative ai', 'rest', 'c', 'computer vision', 'machine learning']"
Senior Android Engineer - Conversion Team M - F - D H/F,Deezer,Paris 1er - 75,CDI,Bac +5,,False,,,"['unity', 'android', 'c', 'ios', 'code review', 'java', 'diversity', 'testing', 'rxjava', 'kotlin', 'scala']"
Senior Android Engineer - Conversion Team M - F - D H/F,Deezer,Paris 1er - 75,Stage,Bac +5,,False,Exp. + 7 ans,,"['unity', 'android', 'c', 'ios', 'code review', 'scala']"
Machine Learning Engineer Intern 4-6 Months H/F,360Learning,Paris - 75,Stage,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,,"['python', 'data science', 'unity', 'rest', 'c', 'esp', 'diversity', 'machine learning']"
Confirmed Machine Learning Engineer - Italy Italian Speaking H/F,Doctrine,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,,,"['python', 'data science', 'rest', 'github', 'c', 'esp', 'github', 'machine learning', 'talks', 'deep learning', 'ada']"
Ai - Ml - Machine Learning Tools Engineer Global Siri H/F,apple,Paris 1er - 75,CDI,Bac +5,,False,,,"['analytics', 'data science', 'unity', 'datasets', 'c', 'esp', 'diversity', 'testing', 'machine learning', 'deep learning', 'big data', 'tensorflow', 'swift', 'core']"
Dev Backend GO Senior H/F,Adevinta,Paris - 75,CDI,Bac +5,Services aux Entreprises,False,,,"['rest', 'c', 'esp', 'testing']"
Backend Software Engineer H/F,Pigment,France,CDI,Bac +5,Secteur informatique • ESN,True,,,"['kubernetes', 'python', 'corda', 'unity', '.net', 'c', 'ios', 'dos', 'esp', 'java', 'terraform', 'docker', 'diversity', 'ruby', 'react', 'rust', 'postgresql', 'linux', 'core', 'scala']"
Fullstack Software Engineer H/F,Pigment,France,CDI,Bac +5,Secteur informatique • ESN,False,,,"['kubernetes', 'python', 'corda', 'unity', 'datasets', '.net', 'c', 'ios', 'css', 'dos', 'angular', 'esp', 'java', 'terraform', 'docker', 'diversity', 'ruby', 'react', 'vue.js', 'rust', 'postgresql', 'linux', 'javascript', 'core', 'scala']"
Software Engineer Senior - Staff - Principal H/F,Alan,France,CDI,Bac +5,,True,,,"['python', 'unity', 'redux', 'c', 'flask', 'ios', 'react native', 'java', 'healthcare', 'react', 'rust', 'postgresql', 'javascript']"
Senior Software Engineer Full-Stack Ãžle-De-France 92 Fr H/F,Jobs2web,France,CDI,Bac +5,Secteur informatique • ESN,False,,,"['c', 'css', 'angular', 'java', 'docker', 'hbase', 'postgresql', 'linux', 'javascript', 'vert.x']"
Senior Site Reliability Engineer H/F,Pigment,France,CDI,Bac +5,Secteur informatique • ESN,True,,,"['kubernetes', 'python', 'corda', 'unity', 'datasets', 'security', 'microservices', 'github', '.net', 'c', 'ios', 'dos', 'esp', 'java', 'terraform', 'docker', 'diversity', 'testing', 'github', 'ruby', 'react', 'rust', 'postgresql', 'linux', 'javascript', 'devops', 'core', 'scala']"
Développeur Java - Angular H/F,Mutuelle Interiale,Lille - 59,CDI,,,False,,30 000 - 50 000 EUR par an,"['c', 'flutter', 'xamarin', 'angular', 'java', 'vue.js', 'node.js', 'postgresql']"
Développeur Java Confirmé H/F,Capgemini Engineering,Sophia-Antipolis - 06,CDI,"Bac +3, Bac +4",Secteur informatique • ESN,False,Exp. 1 à 7 ans,35 000 - 60 000 EUR par an,"['product management', 'c', 'testing']"
Cloud Architect Engineer H/F,Fortuneo,Finistère - 29,CDI,Bac +5,,False,Exp. 1 à 7 ans,,"['c', 'esp']"
Architect Logiciel H/F,Segula Technologies,Trappes - 78,CDI,,,False,,35 000 - 60 000 EUR par an,['c']
Architecte Software H/F,Segula Technologies,Paris - 75,CDI,Bac +5,,True,Exp. + 7 ans,,['c']
Développeur Java H/F,Haapii services,Gironde - 33,CDI,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,30 000 - 45 000 EUR par an,"['c', 'angular', 'esp', 'java']"
Software Feature Owner H/F,Segula Technologies,Paris - 75,CDI,Bac +5,,False,Exp. + 7 ans,,"['c', 'esp']"
Backend Developer H/F,Bloomays,Paris - 75,CDI,Bac +5,Services aux Entreprises,True,Exp. + 7 ans,55 000 - 75 000 EUR par an,"['c', 'code review', 'esp', 'devops']"
Fullstack Developer H/F,Bloomays,Paris - 75,CDI,Bac +5,Services aux Entreprises,True,Exp. + 7 ans,55 000 - 75 000 EUR par an,"['c', 'code review', 'esp', 'devops']"
Research Associate Screening & Assay Development H/F,Lesaffre,Marcq-en-Barœul - 59,CDI,Bac +5,,False,Exp. + 7 ans,25 000 - 36 000 EUR par an,"['c', 'esp']"
Ingénieur Developpement c H/F,OneSide Technologies,Levallois-Perret - 92,CDI,Bac +5,Secteur informatique • ESN,True,,,"['c', 'esp']"
Data Engineer Alternance H/F,Data ScienceTech Institute,Grenoble - 38,Alternance,,,False,,"477,07 - 1 766,92 EUR par mois",['c']
Data Engineer Alternance H/F,Data ScienceTech Institute,Paris - 75,Alternance,,,False,,1 539 - 1 630 EUR par mois,['c']
Senior Frontend Engineer React H/F,AXA en France,Nanterre - 92,CDI,"Bac +3, Bac +4",,True,,,"['c', 'code review', 'esp', 'react']"
Quantitative Developer Trading Analytics H/F,BreJa Partners,Paris 8e - 75,CDI,Bac +5,Services aux Entreprises,True,Exp. + 7 ans,50 000 - 80 000 EUR par an,"['c', 'esp']"
Ingenieur Developpement Cedre H/F,Onera,Palaiseau - 91,CDI,Bac +5,,True,Exp. 1 à 7 ans,40 000 - 60 000 EUR par an,"['c', 'esp']"
Développeur .Net Confirmé H/F,TRSB,Bordeaux - 33,CDI,Bac +5,Secteur informatique • ESN,True,Exp. 1 à 7 ans,,"['github', '.net', 'c', 'angular', 'terraform', 'mongodb', 'docker', 'github', 'core', 'scala']"
Ingénieur Géomètre - Topographe H/F,Recrutop Le Cab,Brétigny-sur-Orge - 91,CDI,Bac +5,Services aux Entreprises,False,Exp. 1 à 7 ans,,"['c', 'dos', 'esp']"
Développeur Logiciel H/F,ISERMA SEARCH,Marseille - 13,CDI,Bac +5,Services aux Entreprises,True,Exp. 1 à 7 ans,22 000 - 45 000 EUR par an,['c']
Assistant Méthodes H/F,Equans,Toulouse - 31,CDI,,,False,,22 000 - 45 000 EUR par an,['c']
Planificateur H/F,Exens Ingénierie,Lyon - 69,CDI,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,40 000 - 55 000 EUR par an,['c']
Médecin du Travail H/F,Appel Médical,Bourges - 18,CDD,Bac +5,,True,Exp. 1 à 7 ans,50 EUR par heure,['c']
Tourneur CN Mazak H/F,Mercato de l'emploi,Gannat - 03,CDI,,,False,,,['c']
Développeur Simulation Numérique H/F,Diogen,Puteaux - 92,CDI,Bac +5,,True,Exp. 1 à 7 ans,,"['c', 'ada']"
Assistant Administratif Polyvalent H/F,Excelliance,Chevigny-Saint-Sauveur - 21,Intérim,Bac +2,Services aux Entreprises,False,Exp. 1 à 7 ans,12 EUR par heure,['c']
Ingénieur Informatique Industrielle H/F,Onera,Avrieux - 73,CDI,Bac +5,,True,Exp. 1 à 7 ans,45 000 - 55 000 EUR par an,"['c', 'esp', 'devops']"
Research Associate Flow-Cytometry - Microfluidic H/F,Lesaffre,Marcq-en-Barœul - 59,CDI,Bac +5,,False,Exp. + 7 ans,25 000 - 36 000 EUR par an,"['c', 'esp']"
Développeur c Embarqué H/F,Estella Mobility,Toulouse - 31,CDI,Bac +5,Services aux Entreprises,False,Exp. + 7 ans,"30 000 - 49 999,97 EUR par an","['c', 'esp']"
Médecin du Travail H/F,Appel Médical,Chambray-lès-Tours - 37,CDD,Bac +5,Services aux Entreprises,True,Exp. 1 à 7 ans,55 EUR par heure,"['c', 'dos', 'esp']"
Ingénieur Cloud & Back-End CDI H/F,Cabinet Fitae,Aix-en-Provence - 13,CDI,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,40 000 - 50 000 EUR par an,"['kubernetes', 'github', 'c', 'esp', 'github', 'node.js']"
Iot Software Developer H/F,Smart & Connective,Valbonne - 06,CDI,Bac +5,Secteur informatique • ESN,True,Exp. 1 à 7 ans,40 000 - 60 000 EUR par an,"['unity', 'rest', 'c', 'rust', 'linux', 'core']"
Assistant Comptable en Cabinet H/F,Réseau Acto,Clermont-Ferrand - 63,CDI,Bac +2,Services aux Entreprises,True,Exp. 1 à 7 ans,25 000 - 30 000 EUR par an,['c']
Chef de Projet Applicatifs H/F,L'Hôpital Privé du Confluent,Nantes - 44,CDI,Bac +5,Service public hospitalier,False,,35 000 - 40 000 EUR par an,"['rest', 'c', 'gems', 'esp', 'core']"
Architecte Logiciel H/F,Apy Consult,Valence - 26,CDI,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,,"['c', 'dos', 'esp']"
Stagiaire - Support et Développement Web H/F,Safran,Blagnac - 31,Stage,Bac +5,,False,Exp. + 7 ans,,['c']
Stage - Développement d'Outils de Validation d'Un Logiciel de Traitement Audio H/F,CS Group,Le Plessis-Robinson - 92,CDI,Bac +5,Secteur informatique • ESN,False,Exp. - 1 an,35 000 - 60 000 EUR par an,"['c', 'linux']"
Qa Engineer H/F,Inetum,Saint-Ouen-sur-Seine - 93,CDI,Bac +5,Secteur informatique • ESN,False,Exp. + 7 ans,,"['c', 'ios', 'code review', 'esp']"
R&D Data Engineer H/F,Exotec,Lyon 1er - 69,CDI,,,False,,,"['kubernetes', 'python', 'unity', 'c', 'esp', 'terraform', 'docker', 'robotics', 'machine learning', 'scala']"
R&D Data Engineer H/F,Exotec,Lille - 59,CDI,,,False,,,"['kubernetes', 'python', 'unity', 'c', 'esp', 'terraform', 'docker', 'robotics', 'machine learning', 'scala']"
Responsable Fonctionnel Paie et Gta H/F,CENTRE HOSPITALIER OSCAR LAMBRET,Lille - 59,CDI,,,False,,,"['c', 'esp']"
Référent Logiciel - Lead Technique Architecture et Projet - Environnement International - Remote Possible H/F,L2C Recrutement,Paris - 75,CDI,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,80 000 - 100 000 EUR par an,"['c', 'mysql', 'esp', 'java', 'terraform', 'mongodb', 'docker', 'react', 'spark']"
DevOps Engineer R&D M - F H/F,Eviden,Échirolles - 38,CDI,,,False,,35 000 - 40 000 EUR par an,"['kubernetes', 'python', 'containers', 'github', 'c', 'esp', 'integration', 'github', 'ada', 'linux', 'devops']"
Référent Logiciel - Lead Technique Architecture et Projet - Environnement International - Remote Possible H/F,L2C Recrutement,Paris - 75,CDI,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,80 000 - 100 000 EUR par an,"['c', 'mysql', 'esp', 'java', 'terraform', 'mongodb', 'docker', 'react', 'spark']"
Computer Vision Developer M - F H/F,Eviden,Échirolles - 38,CDI,,,False,,,"['analytics', 'python', 'security', '.net', 'c', 'esp', 'computer vision', 'integration', 'docker', 'testing', 'big data', 'devops', 'computer science', 'scala']"
Expert Méthodes Bim H/F,Fayolle,Soisy-sous-Montmorency - 95,CDI,Bac +5,,False,Exp. 1 à 7 ans,45 000 - 50 000 EUR par an,"['c', 'esp']"
Stage Développement d'Automatisation Logiciel avec Uipath H/F,Safran,Massy - 91,Stage,Bac +5,,False,Exp. + 7 ans,1 000 - 1 200 EUR par mois,"['electronics', 'electron', 'c']"
Développement C++ - Qt - Qml H/F,Altelios Technology Group,Boulogne-Billancourt - 92,CDI,Bac +5,Secteur informatique • ESN,True,Exp. 1 à 7 ans,40 000 - 55 000 EUR par an,"['shell', 'c']"
Consultant Expert Dynatrace H/F,Inetum,Saint-Ouen-sur-Seine - 93,CDI,,,False,,,"['c', 'esp', 'devops']"
Ingénieur Vérification et Validation Logiciel H/F,Framatome,Grenoble - 38,CDI,Bac +5,Secteur Energie • Environnement,True,Exp. 1 à 7 ans,40 000 - 55 000 EUR par an,"['rest', 'c', 'dos', 'esp']"
Data Engineer H/F,Objectware,Lille - 59,CDI,,,False,,,"['c', 'terraform', 'spark', 'scala']"
Technicien Géomètre Foncier H/F,Geofit,Gennevilliers - 92,CDI,Bac +2,Secteur informatique • ESN,False,,,"['c', 'dos', 'esp']"
Ingénieur Développement Logiciel Embarqué H/F,Apissys,Archamps - 74,CDI,,,False,,,['c']
Senior Process Engineer H/F,ABYSS ENERGY,Paris 1er - 75,CDI,Bac +5,Services aux Entreprises,True,,31 000 - 45 000 EUR par an,['c']
Assistant d'Exploitation H/F,Crit,Saint-Priest - 69,CDI,Bac +2,,False,Exp. 1 à 7 ans,25 000 - 30 000 EUR par an,"['c', 'dos']"
Technicien de Maintenance Automatismes - Informatique Industrielle H/F,Orano,Saclay - 91,CDI,Bac +2,Secteur Energie • Environnement,True,Exp. + 7 ans,45 000 - 54 000 EUR par an,['c']
Shutdown Fabric Maintenance Engineer H/F,ABYSS ENERGY,Paris 1er - 75,CDI,Bac +5,Services aux Entreprises,True,,40 000 - 70 000 EUR par an,"['rest', 'c']"
Gestionnaire de Paie H/F,LIP recrute pour LIP,Lyon 7e - 69,CDI,"Bac +3, Bac +4",Services aux Entreprises,True,Exp. + 7 ans,30 000 - 34 000 EUR par an,"['c', 'esp']"
Gestionnaire Administratif H/F,Groupe Adène,Montpellier - 34,CDI,Bac +2,Service public hospitalier,True,Exp. + 7 ans,1 858 - 1 876 EUR par mois,"['c', 'dos', 'esp']"
Graduate Program - Ingénieur Systèmes et Logiciel Embarqué H/F,Volvo Group,Saint-Priest - 69,CDI,,,False,,40 000 - 50 000 EUR par an,"['c', 'esp']"
Support Engineer H/F,Ubique Systems Gmbh,Paris - 75,CDI,Bac +5,,False,Exp. 1 à 7 ans,40 000 - 50 000 EUR par an,"['rest', 'c', 'ada']"
DevOps Integration Engineer R&D M - F H/F,Eviden,Échirolles - 38,CDI,,,False,,36 000 - 45 000 EUR par an,"['kubernetes', 'python', 'ansible', 'shell', 'c', 'esp', 'integration', 'testing', 'ada', 'linux', 'devops']"
Dessinateur Projeteur H/F,Satis Jobs Center - Industrie Colmar,Habsheim - 68,CDI,Bac +2,Services aux Entreprises,False,Exp. 1 à 7 ans,30 000 - 35 000 EUR par an,"['c', 'esp']"
Expert Paie H/F,Fortify,Lyon 9e - 69,CDI,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,30 000 - 36 000 EUR par an,"['c', 'esp']"
Technicien Bureau d'Études - Photovoltaïque H/F,VINCI Energies France Infras Sud-Ouest Antilles Guyane,Agen - 47,CDI,,,False,,1 900 - 2 500 EUR par mois,"['c', 'dos', 'esp', 'ada']"
Lead Développeur Node - React H/F,LR Technologies Groupe,Nantes - 44,CDI,,,False,,40 000 - 50 000 EUR par an,"['rest', 'c', 'esp', 'react', 'ada', 'devops']"
Alternance - Développeur Genesys - Niort H/F,MAIF,Niort - 79,Alternance,,,False,,20 467 EUR par an,"['shell', 'rest', 'c', 'windows', 'java', 'json', 'react', 'powershell', 'javascript']"
Techlead DevOps H/F,Activus Group,Toulouse - 31,CDI,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,52 000 - 62 000 EUR par an,"['kubernetes', 'python', 'ansible', 'c', 'devsecops', 'angular', 'java', 'docker', 'postgresql', 'javascript', 'devops']"
Pepr Numpex - Exascale Computing - Agile Program Manager H/F,CEA,Saclay - 91,CDD,Bac +5,Services aux Entreprises,True,,50 000 - 60 000 EUR par an,"['unity', 'security', 'c', 'dos', 'esp', 'integration', 'healthcare', 'ada', 'scala']"
Ingénieur Simulation - Modélisation H/F,Safran,Éragny - 95,CDI,Bac +5,,False,Exp. + 7 ans,,"['electronics', 'electron', 'c', 'c/c++']"
Développeur Java H/F,AFD.TECH,Nantes - 44,CDI,,,False,,30 000 - 40 000 EUR par an,"['rest', 'c', 'java', 'core']"
Développeur Java H/F,AFD.TECH,Rennes - 35,CDI,,,False,,30 000 - 45 000 EUR par an,"['rest', 'c', 'java', 'core']"
System Engineer H/F,Segula Technologies,Élancourt - 78,CDI,Bac +5,,False,,,"['c', 'esp']"
Ingénieur Système Embarqué H/F,GERARD PERRIER INDUSTRIE,Serres-Castet - 64,CDI,Bac +5,,False,,,['c']
Maintenance Discipline Method Engineer Instrumentation H/F,ABYSS ENERGY,Paris 1er - 75,CDI,Bac +5,Services aux Entreprises,True,,,"['rest', 'c', 'esp']"
Deep Learning Developer R&D M - F H/F,Eviden,Échirolles - 38,CDI,,,False,,,"['analytics', 'data science', 'security', '.net', 'c', 'productivity', 'esp', 'computer vision', 'integration', 'docker', 'testing', 'artificial intelligence', 'machine learning', 'deep learning', 'big data', 'linux', 'computer science']"
Data Scientist For Computer Vision R&D M - F H/F,Eviden,Échirolles - 38,CDI,Bac +5,Secteur informatique • ESN,True,,,"['analytics', 'data science', 'security', '.net', 'c', 'productivity', 'esp', 'computer vision', 'integration', 'docker', 'testing', 'artificial intelligence', 'machine learning', 'deep learning', 'big data', 'linux', 'computer science']"
Développeur Logiciel Data - Full Remote - Référence Internationale Majeure au Sein de l'Écosystème Numérique Fr H/F,L2C Recrutement,Paris - 75,CDI,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,45 000 - 70 000 EUR par an,"['c', 'esp', 'machine learning', 'big data']"
Modeling & Simulation Engineer H/F,Force Intérim,Compiègne - 60,Intérim,,Services aux Entreprises,False,,,"['c', 'esp']"
Stage - Portage d'Une Librairie au Sein d'Un Logiciel de Traitement Audio H/F,CS Group,Le Plessis-Robinson - 92,CDI,Bac +5,Secteur informatique • ESN,False,Exp. - 1 an,35 000 - 60 000 EUR par an,"['c', 'linux']"
Développeur - Concepteur Logiciel Applicatif - Outil - Vélizy-Villacoublay H/F,LGM,Vélizy-Villacoublay - 78,CDI,Bac +5,Secteur informatique • ESN,True,,,['c']
Rigid Riser & Analysis Engineer H/F,ABYSS ENERGY,Paris 1er - 75,CDI,Bac +5,Services aux Entreprises,True,,,"['corda', 'c', 'esp']"
Ingénieur Qa - Automatisation de Tests H/F,Expleo,Lyon 1er - 69,CDI,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,,"['rest', 'c', 'esp', 'java', 'integration', 'selenium', 'ada', 'devops']"
Ingénieur Développement c Embarqué H/F,Altim,Boulogne-Billancourt - 92,CDI,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,35 000 - 55 000 EUR par an,"['c', 'c/c++']"
Electronic Engineer - Implantable Medical Device H/F,CAIRDAC,Antony - 92,CDI,Bac +5,,False,Exp. + 7 ans,,"['electronics', 'electron', 'c', 'esp', 'testing']"
Ingénieur Architecture Fonctionnelle H/F,Apside,Paris - 75,CDI,Bac +5,Secteur informatique • ESN,False,Exp. 1 à 7 ans,,"['rest', 'c', 'esp', 'ada']"
Ingénieur Système Adas H/F,Apside,Paris - 75,CDI,Bac +5,Secteur informatique • ESN,False,Exp. 1 à 7 ans,,"['rest', 'c', 'ada']"
Consultant Esb Tibco H/F,Neovity,Lyon - 69,CDI,Bac +5,Services aux Entreprises,False,,,"['rest', 'c', 'core']"
Data Engineer - en Stage H/F,Carrefour,Massy - 91,Stage,Bac +5,,False,Exp. + 7 ans,,"['kubernetes', 'cassandra', 'ansible', 'rest', 'c', 'java', 'docker', 'fuse', 'big data', 'spark', 'core', 'scala']"
Ingénieur-e Développement Algorithmes en Environnement Simulé H/F,Safran,Saclay - 91,CDI,,,False,,,"['rest', 'c']"
Ingénieur de Développement Python - Environnement Cybersécurité H/F,LR Technologies Groupe,Nantes - 44,CDI,Bac +5,Secteur informatique • ESN,False,Exp. 1 à 7 ans,35 000 - 45 000 EUR par an,"['python', 'c']"
Responsable de Secteur - Coordination Plannings H/F,RZ Services Equipage,Hœnheim - 67,CDI,Bac,Services aux Personnes • Particuliers,False,Exp. + 7 ans,,"['rest', 'c', 'esp']"
